Name,Accession,Start,Stop,Strand,GeneID,Locus,Locustag,Proteinproduct,Length,ProteinName
chromosome,NC_008596.1,1827076,1827543,-,,,MSMEG_RS08445,WP_011727858.1,155,MULTISPECIES: gamma-glutamylcyclotransferase
chromosome,NC_008596.1,1827585,1829000,+,,,MSMEG_RS08450,WP_011727859.1,471,NAD(P)H-quinone dehydrogenase
chromosome,NC_008596.1,1829060,1830805,+,,,MSMEG_RS08455,WP_011727860.1,581,glycerol-3-phosphate dehydrogenase/oxidase
chromosome,NC_008596.1,1830802,1831677,+,,,MSMEG_RS08460,WP_011727861.1,291,pseudouridine synthase
chromosome,NC_008596.1,1831699,1832286,-,,,MSMEG_RS08465,WP_011727862.1,195,membrane protein
chromosome,NC_008596.1,1832435,1833205,+,,,MSMEG_RS08470,WP_011727863.1,256,SDR family oxidoreductase
chromosome,NC_008596.1,1833174,1833962,-,,,MSMEG_RS08475,WP_011727864.1,262,enoyl-CoA hydratase-related protein
chromosome,NC_008596.1,1833986,1834660,-,,,MSMEG_RS08480,WP_011727865.1,224,TetR family transcriptional regulator
chromosome,NC_008596.1,1834732,1835823,+,,,MSMEG_RS08485,WP_011727866.1,363,ferredoxin reductase
chromosome,NC_008596.1,1835832,1836980,+,,,MSMEG_RS08490,WP_011727867.1,382,acyl-CoA desaturase
chromosome,NC_008596.1,1837050,1837967,-,,,MSMEG_RS08495,WP_011727868.1,305,class I SAM-dependent methyltransferase
chromosome,NC_008596.1,1838043,1838657,-,,,MSMEG_RS08500,WP_011727869.1,204,TetR/AcrR family transcriptional regulator
chromosome,NC_008596.1,1838767,1840137,+,,,MSMEG_RS08505,WP_011727870.1,456,FAD-dependent oxidoreductase
chromosome,NC_008596.1,1840251,1840865,+,,,MSMEG_RS08510,WP_011727871.1,204,sigma-70 family RNA polymerase sigma factor
chromosome,NC_008596.1,1840862,1841299,+,,,MSMEG_RS08515,WP_011727872.1,145,cupin domain-containing protein
chromosome,NC_008596.1,1841333,1842214,-,,,MSMEG_RS08520,WP_011727874.1,293,LLM class F420-dependent oxidoreductase
chromosome,NC_008596.1,1842253,1843281,-,,,MSMEG_RS08525,WP_011727875.1,342,aldo/keto reductase
chromosome,NC_008596.1,1843365,1844117,+,,,MSMEG_RS08530,WP_011727877.1,250,5\\'-methylthioadenosine/adenosylhomocysteine nucleosidase
chromosome,NC_008596.1,1844291,1844629,+,,,MSMEG_RS08535,WP_234306356.1,112,cupin domain-containing protein
chromosome,NC_008596.1,1844642,1845010,-,,,MSMEG_RS08540,WP_011727879.1,122,cupin domain-containing protein
chromosome,NC_008596.1,1845058,1845816,-,,nei2,MSMEG_RS08545,WP_003893139.1,252,endonuclease VIII Nei2
chromosome,NC_008596.1,1845819,1850342,-,,,MSMEG_RS08550,WP_011727880.1,1507,ATP-dependent helicase
chromosome,NC_008596.1,1850404,1850577,-,,,MSMEG_RS33525,WP_003893141.1,57,hypothetical protein
chromosome,NC_008596.1,1850694,1852142,+,,,MSMEG_RS08555,WP_003893142.1,482,lipase maturation factor family protein
chromosome,NC_008596.1,1852110,1852925,-,,,MSMEG_RS08560,WP_003893143.1,271,SDR family NAD(P)-dependent oxidoreductase
chromosome,NC_008596.1,1852964,1854547,-,,,MSMEG_RS08565,WP_011727883.1,527,aldehyde dehydrogenase family protein
chromosome,NC_008596.1,1854619,1855083,+,,,MSMEG_RS08570,WP_014877187.1,154,Lrp/AsnC family transcriptional regulator
chromosome,NC_008596.1,1855136,1856500,+,,lat,MSMEG_RS08575,WP_003893146.1,454,L-lysine 6-transaminase
chromosome,NC_008596.1,1856508,1857065,-,,,MSMEG_RS08580,WP_014877188.1,185,restriction endonuclease
chromosome,NC_008596.1,1857179,1857421,+,,,MSMEG_RS08585,WP_014877189.1,80,hypothetical protein
chromosome,NC_008596.1,1857437,1857826,+,,,MSMEG_RS08590,WP_011727886.1,129,hypothetical protein
chromosome,NC_008596.1,1857823,1858440,+,,,MSMEG_RS08595,WP_011727887.1,205,NAD(P)H-dependent oxidoreductase
chromosome,NC_008596.1,1858494,1858793,+,,,MSMEG_RS08600,WP_003893151.1,99,usfY protein
chromosome,NC_008596.1,1858875,1859117,-,,,MSMEG_RS08605,WP_011727888.1,80,CsbD family protein
chromosome,NC_008596.1,1859306,1859974,+,,,MSMEG_RS08610,WP_011727889.1,222,class I SAM-dependent methyltransferase
chromosome,NC_008596.1,1859971,1860186,+,,,MSMEG_RS08615,WP_011727890.1,71,CDGSH iron-sulfur domain-containing protein
chromosome,NC_008596.1,1860268,1861290,-,,,MSMEG_RS08620,WP_011727891.1,340,iron-containing redox enzyme family protein
chromosome,NC_008596.1,1861547,1862041,-,,,MSMEG_RS08625,WP_011727892.1,164,DUF4383 domain-containing protein
chromosome,NC_008596.1,1862204,1863577,+,,,MSMEG_RS08630,WP_011727893.1,457,cytochrome P450
chromosome,NC_008596.1,1863597,1864526,-,,,MSMEG_RS08635,WP_011727894.1,309,ribonuclease Z
chromosome,NC_008596.1,1864669,1864974,+,,,MSMEG_RS08640,WP_011727895.1,101,UsfY protein
chromosome,NC_008596.1,1864985,1865326,-,,,MSMEG_RS08645,WP_011727896.1,113,hypothetical protein
chromosome,NC_008596.1,1865313,1865714,-,,,MSMEG_RS08650,WP_011727897.1,133,hypothetical protein
chromosome,NC_008596.1,1865711,1866940,-,,,MSMEG_RS08655,WP_011727898.1,409,divalent metal cation transporter
chromosome,NC_008596.1,1866940,1867401,-,,,MSMEG_RS08660,WP_011727899.1,153,hypothetical protein
chromosome,NC_008596.1,1867419,1868306,-,,,MSMEG_RS08665,WP_011727900.1,295,SDR family oxidoreductase
chromosome,NC_008596.1,1868321,1868563,-,,,MSMEG_RS08670,WP_228025487.1,80,hypothetical protein
chromosome,NC_008596.1,1868641,1869657,-,,,MSMEG_RS08675,WP_011727903.1,338,DNA topoisomerase IB
chromosome,NC_008596.1,1869761,1870345,+,,,MSMEG_RS08680,WP_011727904.1,194,RsbW protein
chromosome,NC_008596.1,1870342,1870770,-,,,MSMEG_RS08685,WP_011727905.1,142,STAS domain-containing protein
chromosome,NC_008596.1,1871279,1871512,+,,,MSMEG_RS08690,WP_175048388.1,77,hypothetical protein
chromosome,NC_008596.1,1871520,1871675,+,,,MSMEG_RS08695,WP_003893185.1,51,DUF6131 family protein
chromosome,NC_008596.1,1871713,1871970,+,,,MSMEG_RS08700,WP_011727907.1,85,MULTISPECIES: Rho termination factor N-terminal domain-containing protein
chromosome,NC_008596.1,1872145,1872453,+,,,MSMEG_RS08705,WP_011727908.1,102,UsfY protein
chromosome,NC_008596.1,1872508,1872858,-,,,MSMEG_RS08710,WP_011727909.1,116,hypothetical protein
chromosome,NC_008596.1,1872909,1873895,+,,,MSMEG_RS08715,WP_014877201.1,328,LLM class F420-dependent oxidoreductase
chromosome,NC_008596.1,1873863,1874414,-,,,MSMEG_RS08720,WP_228025486.1,183,DUF6328 family protein
chromosome,NC_008596.1,1874566,1875519,-,,,MSMEG_RS08725,WP_162184514.1,317,alcohol dehydrogenase catalytic domain-containing protein
chromosome,NC_008596.1,1875645,1877078,-,,,MSMEG_RS08730,WP_011727913.1,477,FAD-dependent oxidoreductase
chromosome,NC_008596.1,1877075,1877791,-,,,MSMEG_RS08735,WP_011727914.1,238,alpha/beta hydrolase
chromosome,NC_008596.1,1877776,1879104,-,,,MSMEG_RS08740,WP_011727915.1,442,MHS family MFS transporter
chromosome,NC_008596.1,1879301,1880209,+,,,MSMEG_RS08745,WP_011727916.1,302,LysR family transcriptional regulator
chromosome,NC_008596.1,1880724,1881143,+,,,MSMEG_RS08750,WP_011727919.1,139,ChaB family protein
chromosome,NC_008596.1,1881247,1881663,+,,rsbW,MSMEG_RS08755,WP_003893193.1,138,anti-sigma B factor RsbW
chromosome,NC_008596.1,1881690,1882412,+,,,MSMEG_RS08760,WP_003893194.1,240,RNA polymerase sigma factor SigF
chromosome,NC_008596.1,1882438,1882986,+,,,MSMEG_RS08765,WP_011727921.1,182,NTP transferase domain-containing protein
chromosome,NC_008596.1,1882976,1883332,-,,,MSMEG_RS08770,WP_011727922.1,118,hypothetical protein
chromosome,NC_008596.1,1883433,1885229,-,,,MSMEG_RS08775,WP_003893197.1,598,acetyl/propionyl/methylcrotonyl-CoA carboxylase subunit alpha
chromosome,NC_008596.1,1885624,1886034,-,,,MSMEG_RS08780,WP_011727923.1,136,SufE family protein
chromosome,NC_008596.1,1886037,1886924,-,,,MSMEG_RS08785,WP_003893199.1,295,sulfurtransferase
chromosome,NC_008596.1,1887074,1887301,-,,,MSMEG_RS08790,WP_014877207.1,75,hypothetical protein
chromosome,NC_008596.1,1887457,1888092,-,,,MSMEG_RS08795,WP_011727924.1,211,Maf-like protein
chromosome,NC_008596.1,1888189,1888473,-,,,MSMEG_RS08800,WP_011727925.1,94,acyl-CoA carboxylase subunit epsilon
chromosome,NC_008596.1,1888497,1890125,-,,,MSMEG_RS08805,WP_003893203.1,542,acyl-CoA carboxylase subunit beta
chromosome,NC_008596.1,1891515,1891766,+,,,MSMEG_RS08815,WP_228025485.1,83,hypothetical protein
chromosome,NC_008596.1,1891702,1892388,+,,,MSMEG_RS08820,WP_228025484.1,228,DUF4012 domain-containing protein
chromosome,NC_008596.1,1892734,1893252,+,,,MSMEG_RS08825,WP_011727928.1,172,PH domain-containing protein
chromosome,NC_008596.1,1893207,1893878,-,,,MSMEG_RS08830,WP_003893209.1,223,GtrA family protein
chromosome,NC_008596.1,1894003,1895181,+,,,MSMEG_RS08835,WP_036462317.1,392,5-(carboxyamino)imidazole ribonucleotide synthase
chromosome,NC_008596.1,1895178,1895687,+,,purE,MSMEG_RS08840,WP_014877211.1,169,5-(carboxyamino)imidazole ribonucleotide mutase
chromosome,NC_008596.1,1896033,1897202,+,,,MSMEG_RS08845,WP_003893212.1,389,acyl-CoA dehydrogenase
chromosome,NC_008596.1,1897225,1898037,+,,,MSMEG_RS08850,WP_011727931.1,270,biotin-
chromosome,NC_008596.1,1898113,1898817,-,,,MSMEG_RS08855,WP_011727932.1,234,TIGR03089 family protein
chromosome,NC_008596.1,1898840,1900333,-,,,MSMEG_RS08860,WP_014877213.1,497,LCP family protein
chromosome,NC_008596.1,1900401,1901291,+,,rfbD,MSMEG_RS08865,WP_003893216.1,296,dTDP-4-dehydrorhamnose reductase
chromosome,NC_008596.1,1901294,1902184,+,,,MSMEG_RS08870,WP_003893217.1,296,glycosyltransferase family 2 protein
chromosome,NC_008596.1,1903244,1903792,-,,,MSMEG_RS08880,WP_011727936.1,182,NUDIX hydrolase
chromosome,NC_008596.1,1903789,1905153,-,,,MSMEG_RS08885,WP_011727937.1,454,coenzyme F420-0:L-glutamate ligase
chromosome,NC_008596.1,1905150,1906133,-,,cofD,MSMEG_RS08890,WP_011727938.1,327,2-phospho-L-lactate transferase
chromosome,NC_008596.1,1906557,1906814,+,,,MSMEG_RS08895,WP_174519653.1,85,WhiB family transcriptional regulator
chromosome,NC_008596.1,1906855,1907277,-,,,MSMEG_RS08900,WP_029104225.1,140,metallopeptidase family protein
chromosome,NC_008596.1,1907407,1907826,+,,,MSMEG_RS08905,WP_011727939.1,139,DUF3499 domain-containing protein
chromosome,NC_008596.1,1907957,1909375,+,,,MSMEG_RS08910,WP_011727940.1,472,phosphomannomutase/phosphoglucomutase
chromosome,NC_008596.1,1909372,1910454,+,,,MSMEG_RS08915,WP_011727941.1,360,TobH protein
chromosome,NC_008596.1,1910459,1911685,+,,manA,MSMEG_RS08920,WP_014877219.1,408,"mannose-6-phosphate isomerase, class I"
chromosome,NC_008596.1,1911718,1913103,-,,,MSMEG_RS08925,WP_003893228.1,461,tryptophan 7-halogenase
chromosome,NC_008596.1,1913166,1914650,+,,,MSMEG_RS08930,WP_011727944.1,494,amino acid permease
chromosome,NC_008596.1,1914807,1916039,+,,,MSMEG_RS08935,WP_011727945.1,410,alkane 1-monooxygenase
chromosome,NC_008596.1,1916036,1916209,+,,,MSMEG_RS08940,WP_003893232.1,57,rubredoxin
chromosome,NC_008596.1,1916206,1916388,+,,,MSMEG_RS08945,WP_011727946.1,60,rubredoxin
chromosome,NC_008596.1,1916498,1917121,+,,,MSMEG_RS08950,WP_029104226.1,207,TetR family transcriptional regulator
chromosome,NC_008596.1,1918791,1919303,-,,,MSMEG_RS08960,WP_014877221.1,170,DUF421 domain-containing protein
chromosome,NC_008596.1,1919373,1919999,-,,,MSMEG_RS08965,WP_011727949.1,208,trimeric intracellular cation channel family protein
chromosome,NC_008596.1,1920009,1921031,-,,nrfD,MSMEG_RS08970,WP_011727950.1,340,polysulfide reductase NrfD
chromosome,NC_008596.1,1921055,1921969,-,,,MSMEG_RS08975,WP_011727951.1,304,4Fe-4S dicluster domain-containing protein
chromosome,NC_008596.1,1925424,1927136,-,,,MSMEG_RS08990,WP_011727952.1,570,SelB C-terminal domain-containing protein
chromosome,NC_008596.1,1927124,1928404,-,,selA,MSMEG_RS08995,WP_011727953.1,426,L-seryl-tRNA(Sec) selenium transferase
chromosome,NC_008596.1,1928562,1929554,+,,selD,MSMEG_RS09005,WP_011727954.1,330,"selenide, water dikinase SelD"
chromosome,NC_008596.1,1929588,1930799,-,,,MSMEG_RS33845,WP_244270574.1,403,Na+/H+ antiporter NhaA
chromosome,NC_008596.1,1930787,1931401,-,,,MSMEG_RS33850,WP_244270575.1,204,Na+/H+ antiporter NhaA
chromosome,NC_008596.1,1931592,1932791,+,,,MSMEG_RS09015,WP_029104227.1,399,AAA family ATPase
chromosome,NC_008596.1,1932788,1933810,+,,,MSMEG_RS09020,WP_011727956.1,340,tetratricopeptide repeat protein
chromosome,NC_008596.1,1933836,1934534,-,,,MSMEG_RS09025,WP_003893248.1,232,hypothetical protein
chromosome,NC_008596.1,1934812,1936173,+,,,MSMEG_RS09030,WP_011727957.1,453,DDE-type integrase/transposase/recombinase
chromosome,NC_008596.1,1936170,1937024,+,,istB,MSMEG_RS09035,WP_011727958.1,284,IS21-like element helper ATPase IstB
chromosome,NC_008596.1,1937032,1937322,-,,,MSMEG_RS09040,WP_011727959.1,96,hypothetical protein
chromosome,NC_008596.1,1937342,1937611,-,,,MSMEG_RS09045,WP_029104516.1,89,hypothetical protein
chromosome,NC_008596.1,1937660,1938472,-,,,MSMEG_RS09050,WP_011727961.1,270,hypothetical protein
chromosome,NC_008596.1,1940497,1941963,+,,,MSMEG_RS09065,WP_011726646.1,488,IS1634-like element IS1549 family transposase
chromosome,NC_008596.1,1942190,1943334,-,,,MSMEG_RS09070,WP_085976166.1,381,IS3 family transposase
chromosome,NC_008596.1,1943545,1943838,-,,,MSMEG_RS09075,WP_011727965.1,97,hypothetical protein
chromosome,NC_008596.1,1943875,1944624,-,,,MSMEG_RS09080,WP_011727966.1,249,hypothetical protein
chromosome,NC_008596.1,1944699,1948496,-,,,MSMEG_RS09085,WP_011727967.1,1265,hypothetical protein
chromosome,NC_008596.1,1948496,1948774,-,,,MSMEG_RS09090,WP_011727968.1,92,WXG100 family type VII secretion target
chromosome,NC_008596.1,1948794,1949663,-,,,MSMEG_RS09095,WP_011727969.1,289,WXG100 family type VII secretion target
chromosome,NC_008596.1,1949753,1950385,+,,,MSMEG_RS09100,WP_011727970.1,210,dTMP kinase
chromosome,NC_008596.1,1950437,1951123,+,,mtrA,MSMEG_RS09105,WP_011727971.1,228,MULTISPECIES: two-component system response regulator MtrA
chromosome,NC_008596.1,1951191,1952852,+,,mtrB,MSMEG_RS09110,WP_014877234.1,553,two-component system sensor histidine kinase MtrB
chromosome,NC_008596.1,1952849,1954606,+,,lpqB,MSMEG_RS09115,WP_011727973.1,585,MtrAB system accessory lipoprotein LpqB
chromosome,NC_008596.1,1954646,1955299,+,,,MSMEG_RS09120,WP_003893258.1,217,ComF family protein
chromosome,NC_008596.1,1955596,1956288,+,,raiA,MSMEG_RS09125,WP_011727974.1,230,ribosome-associated translation inhibitor RaiA
chromosome,NC_008596.1,1956525,1959386,+,,secA,MSMEG_RS09130,WP_011727975.1,953,preprotein translocase subunit SecA
chromosome,NC_008596.1,1959383,1959925,-,,,MSMEG_RS09135,WP_011727976.1,180,Rv3235 family protein
chromosome,NC_008596.1,1960095,1961504,+,,,MSMEG_RS09140,WP_011727977.1,469,wax ester/triacylglycerol synthase family O-acyltransferase
chromosome,NC_008596.1,1961567,1963423,+,,,MSMEG_RS09145,WP_011727978.1,618,BCCT family transporter
chromosome,NC_008596.1,1963433,1963930,+,,,MSMEG_RS09150,WP_011727979.1,165,hypothetical protein
chromosome,NC_008596.1,1963982,1965133,+,,,MSMEG_RS09155,WP_011727980.1,383,ferredoxin reductase
chromosome,NC_008596.1,1965203,1966459,+,,,MSMEG_RS09160,WP_003893267.1,418,fatty acid desaturase
chromosome,NC_008596.1,1966654,1967082,+,,,MSMEG_RS09165,WP_003893268.1,142,hypothetical protein
chromosome,NC_008596.1,1967099,1968031,-,,,MSMEG_RS09170,WP_011727981.1,310,class I SAM-dependent methyltransferase
chromosome,NC_008596.1,1968124,1969131,-,,rsgA,MSMEG_RS09175,WP_011727982.1,335,ribosome small subunit-dependent GTPase A
chromosome,NC_008596.1,1969128,1970459,-,,aroA,MSMEG_RS09180,WP_011727983.1,443,3-phosphoshikimate 1-carboxyvinyltransferase
chromosome,NC_008596.1,1970524,1971303,+,,,MSMEG_RS09185,WP_014877238.1,259,SOS response-associated peptidase
chromosome,NC_008596.1,1971300,1972799,+,,,MSMEG_RS09190,WP_011727985.1,499,methyltransferase
chromosome,NC_008596.1,1972807,1973613,-,,,MSMEG_RS09195,WP_011727986.1,268,class I SAM-dependent methyltransferase
chromosome,NC_008596.1,1973653,1974510,-,,,MSMEG_RS09200,WP_014877239.1,285,NAD(P)-dependent oxidoreductase
chromosome,NC_008596.1,1974521,1975435,-,,,MSMEG_RS09205,WP_011727988.1,304,LysR substrate-binding domain-containing protein
chromosome,NC_008596.1,1975509,1976741,+,,,MSMEG_RS09210,WP_011727989.1,410,acetyl-CoA C-acetyltransferase
chromosome,NC_008596.1,1976738,1977514,+,,pcaD,MSMEG_RS09215,WP_011727990.1,258,3-oxoadipate enol-lactonase
chromosome,NC_008596.1,1977511,1978308,+,,,MSMEG_RS09220,WP_011727991.1,265,CoA transferase subunit A
chromosome,NC_008596.1,1978305,1978955,+,,,MSMEG_RS09225,WP_011727992.1,216,CoA transferase subunit B
chromosome,NC_008596.1,1978960,1979517,-,,,MSMEG_RS09230,WP_011727993.1,185,M15 family metallopeptidase
chromosome,NC_008596.1,1979558,1982275,-,,,MSMEG_RS09235,WP_228025571.1,905,LuxR family transcriptional regulator
chromosome,NC_008596.1,1982232,1983185,-,,,MSMEG_RS09240,WP_003893284.1,317,LysR family transcriptional regulator
chromosome,NC_008596.1,1983261,1985660,-,,,MSMEG_RS09245,WP_011727995.1,799,CoA transferase
chromosome,NC_008596.1,1985666,1986859,-,,,MSMEG_RS09250,WP_011727996.1,397,acyl-CoA dehydrogenase family protein
chromosome,NC_008596.1,1986861,1987976,-,,,MSMEG_RS09255,WP_011727997.1,371,acyl-CoA/acyl-ACP dehydrogenase
chromosome,NC_008596.1,1988141,1990903,-,,,MSMEG_RS09260,WP_011727998.1,920,"benzoate 1,2-dioxygenase electron transfer component BenC"
chromosome,NC_008596.1,1990913,1991428,-,,benB,MSMEG_RS09265,WP_011727999.1,171,"benzoate 1,2-dioxygenase small subunit"
chromosome,NC_008596.1,1991430,1992794,-,,benA,MSMEG_RS09270,WP_011728000.1,454,"benzoate 1,2-dioxygenase large subunit"
chromosome,NC_008596.1,1993004,1993930,+,,,MSMEG_RS09275,WP_011728001.1,308,LysR family transcriptional regulator
chromosome,NC_008596.1,1993927,1995030,+,,,MSMEG_RS09280,WP_011728002.1,367,muconate cycloisomerase
chromosome,NC_008596.1,1995064,1995957,+,,catA,MSMEG_RS09285,WP_011728003.1,297,"catechol 1,2-dioxygenase"
chromosome,NC_008596.1,1995965,1996249,+,,catC,MSMEG_RS09290,WP_011728004.1,94,muconolactone Delta-isomerase
chromosome,NC_008596.1,1996254,1996745,-,,ybaK,MSMEG_RS09295,WP_011728005.1,163,Cys-tRNA(Pro) deacylase
chromosome,NC_008596.1,1997026,1997673,+,,sigH,MSMEG_RS09300,WP_003893296.1,215,sigma-70 family RNA polymerase sigma factor SigH
chromosome,NC_008596.1,1997670,1997975,+,,rsrA,MSMEG_RS09305,WP_011728007.1,101,mycothiol system anti-sigma-R factor
chromosome,NC_008596.1,1998186,1998401,+,,,MSMEG_RS09310,WP_014877243.1,71,biotin/lipoyl-binding carrier protein
chromosome,NC_008596.1,1998476,1999975,+,,,MSMEG_RS09315,WP_011728009.1,499,sensor histidine kinase
chromosome,NC_008596.1,2000143,2000397,-,,whiB1,MSMEG_RS09320,WP_003893300.1,84,MULTISPECIES: transcriptional regulator WhiB1
chromosome,NC_008596.1,2000646,2001608,-,,,MSMEG_RS09325,WP_011728010.1,320,diacylglycerol kinase family lipid kinase
chromosome,NC_008596.1,2001654,2002043,-,,,MSMEG_RS09330,WP_011728011.1,129,YchJ family protein
chromosome,NC_008596.1,2002144,2002581,+,,aroQ,MSMEG_RS09335,WP_011728012.1,145,type II 3-dehydroquinate dehydratase
chromosome,NC_008596.1,2002581,2002958,+,,,MSMEG_RS09340,WP_014877244.1,125,hypothetical protein
chromosome,NC_008596.1,2002965,2003444,-,,,MSMEG_RS09345,WP_011728014.1,159,GNAT family N-acetyltransferase
chromosome,NC_008596.1,2003441,2004532,-,,,MSMEG_RS09350,WP_011728015.1,363,isochorismate synthase
chromosome,NC_008596.1,2004529,2005140,-,,,MSMEG_RS09355,WP_011728016.1,203,acid phosphatase
chromosome,NC_008596.1,2005199,2005996,+,,,MSMEG_RS09360,WP_011728017.1,265,ParA family protein
chromosome,NC_008596.1,2006011,2006712,+,,,MSMEG_RS09365,WP_011728018.1,233,protein phosphatase 2C domain-containing protein
chromosome,NC_008596.1,2006724,2007941,-,,,MSMEG_RS09370,WP_011728019.1,405,hypothetical protein
chromosome,NC_008596.1,2007957,2009465,-,,,MSMEG_RS09375,WP_011728020.1,502,DEAD/DEAH box helicase
chromosome,NC_008596.1,2009771,2010469,+,,,MSMEG_RS09380,WP_011728021.1,232,ferritin-like fold-containing protein
chromosome,NC_008596.1,2010476,2011300,-,,,MSMEG_RS09385,WP_011728023.1,274,MmpS family transport accessory protein
chromosome,NC_008596.1,2011602,2011841,+,,,MSMEG_RS09390,WP_003893314.1,79,DUF3107 domain-containing protein
chromosome,NC_008596.1,2011850,2012509,-,,,MSMEG_RS09395,WP_003893315.1,219,TetR/AcrR family transcriptional regulator
chromosome,NC_008596.1,2012755,2013789,+,,,MSMEG_RS09400,WP_011728024.1,344,DUF3152 domain-containing protein
chromosome,NC_008596.1,2013943,2015121,+,,moeZ,MSMEG_RS09405,WP_085976174.1,392,adenylyltransferase/sulfurtransferase MoeZ
chromosome,NC_008596.1,2015158,2016012,+,,,MSMEG_RS09410,WP_003893318.1,284,TIGR02569 family protein
chromosome,NC_008596.1,2016090,2016386,-,,,MSMEG_RS09415,WP_011728026.1,98,MGMT family protein
chromosome,NC_008596.1,2016388,2017161,-,,,MSMEG_RS09420,WP_014877251.1,257,alpha/beta hydrolase
